page,group,subgroup,nreview,user,role,postcount,datecreated,hourcreated,message,reply
1,Honda,Honda Accord,1126,Michaell,Moderator,219539,2020-10-31,18:04:52,"BSchmales said: Michaell said: BSchmales said:Hello,May I please have MF, RV, & Incentives for Accord EX-L 1.5L CVT 15k/36 in 02857? Thanks!.00049 and 57%$500 incentiveIs there any reason a dealer would be showing me a 54% RV vs a 57% indicated here?Thanks!Because they are right and we're wrong.Sorry. ",Yes
1,Honda,Honda Accord,1127,BSchmales,Member,7,2020-10-31,21:34:47,"Well, that makes me feel a little sheepish. Thanks. ",No
1,Honda,Honda Accord,1128,Kevonrc,Member,9,2020-11-02,17:18:35,"Can I please have MF, Residual, and incentives for 2020 ACCORD sport AND EX. 36mo @ 10k/12k. 45440. Any incentives? Thank you so much!! ",No
1,Honda,Honda Accord,1129,ff3207,Member,77,2020-11-02,17:48:24,"Can I please have MF, Residual, and incentives for 2020 ACCORD sport 1.5 and 2.0. 12k/15/k/36 month. Zip is 34771. Thanks in advance ",No
1,Honda,Honda Accord,1130,kyfdx,Moderator,217095,2020-11-02,18:47:49,"Kevonrc said:Can I please have MF, Residual, and incentives for 2020 ACCORD sport AND EX. 36mo @ 10k/12k. 45440. Any incentives? Thank you so much!!36/12.00049 MF 58%/56% residual for Sport/EX$500 incentive ",Yes
1,Honda,Honda Accord,1131,kyfdx,Moderator,217095,2020-11-02,18:48:32,"ff3207 said:Can I please have MF, Residual, and incentives for 2020 ACCORD sport 1.5 and 2.0. 12k/15/k/36 month. Zip is 34771. Thanks in advance 36/15.00049 MF$500 incentive56%/55% residual for 1.5/2.0 ",Yes
1,Honda,Honda Accord,1132,turbo320,Member,49,2020-11-04,15:56:10,"Hi can I get MF, Residual and incentives for 2020 Accord LX and Sport 1.5 for 12/36 in 93065. ",No
1,Honda,Honda Accord,1133,kyfdx,Moderator,217095,2020-11-04,16:24:29,"turbo320 said:Hi can I get MF, Residual and incentives for 2020 Accord LX and Sport 1.5 for 12/36 in 93065..00049 MF$500 incentive57%/58% residual for LX/Sport ",Yes
1,Honda,Honda Accord,1134,Kevonrc,Member,9,2020-11-04,18:51:31,"Did these change or remain the same for November in 45440? Thank you!!kyfdx said: Kevonrc said:Can I please have MF, Residual, and incentives for 2020 ACCORD sport AND EX. 36mo @ 10k/12k. 45440. Any incentives? Thank you so much!!36/12.00049 MF 58%/56% residual for Sport/EX$500 incentive",Yes
1,Honda,Honda Accord,1135,kyfdx,Moderator,217095,2020-11-04,19:55:31,"Kevonrc said:Did these change or remain the same for November in 45440? Thank you!!kyfdx said: Kevonrc said:Can I please have MF, Residual, and incentives for 2020 ACCORD sport AND EX. 36mo @ 10k/12k. 45440. Any incentives? Thank you so much!!36/12.00049 MF 58%/56% residual for Sport/EX$500 incentiveSame ",Yes
1,Honda,Honda Accord,1136,Kafern,Member,4,2020-11-05,17:16:57,"Hi there, wondering if you could help provide me with RV/MF for 2020 Honda Accord EX-L in 78539 for 12k/36m. TIA! ",No
1,Honda,Honda Accord,1137,Michaell,Moderator,219539,2020-11-05,17:22:39,"Kafern said:Hi there, wondering if you could help provide me with RV/MF for 2020 Honda Accord EX-L in 78539 for 12k/36m. TIA!1.5T or 2.0T? ",Yes
1,Honda,Honda Accord,1138,ff3207,Member,77,2020-11-05,20:53:17,"Can I please have MF, Residual, and incentives for 2020 ACCORD sport 2.0.  36mo/12k. Zip is 34771. Thanks in advance ",No
1,Honda,Honda Accord,1139,kyfdx,Moderator,217095,2020-11-05,21:21:15,"ff3207 said:Can I please have MF, Residual, and incentives for 2020 ACCORD sport 2.0.  36mo/12k. Zip is 34771. Thanks in advance.00049 MF and 58% residual$500 incentive ",Yes
1,Honda,Honda Accord,1140,Kafern,Member,4,2020-11-05,22:10:10,"Michaell said: Kafern said:Hi there, wondering if you could help provide me with RV/MF for 2020 Honda Accord EX-L in 78539 for 12k/36m. TIA!1.5T or 2.0T?Sorry, 1.5T ",Yes
1,Honda,Honda Accord,1141,Michaell,Moderator,219539,2020-11-05,22:14:50,"Kafern said: Michaell said: Kafern said:Hi there, wondering if you could help provide me with RV/MF for 2020 Honda Accord EX-L in 78539 for 12k/36m. TIA!1.5T or 2.0T?Sorry, 1.5T.00049 and 56%No incentives ",Yes
1,Honda,Honda Accord,1142,Kafern,Member,4,2020-11-06,16:47:07,"Kafern said: Michaell said: Kafern said:Hi there, wondering if you could help provide me with RV/MF for 2020 Honda Accord EX-L in 78539 for 12k/36m. TIA!1.5T or 2.0T?Sorry, 1.5TCould i get the same info for the 2.0T? ",Yes
1,Honda,Honda Accord,1143,Michaell,Moderator,219539,2020-11-06,17:43:18,"Kafern said: Kafern said: Michaell said: Kafern said:Hi there, wondering if you could help provide me with RV/MF for 2020 Honda Accord EX-L in 78539 for 12k/36m. TIA!1.5T or 2.0T?Sorry, 1.5TCould i get the same info for the 2.0T?Subtract 1% from RV for 2.0T EX-L ",Yes
1,Honda,Honda Accord,1144,joeycole,Member,36,2020-11-07,02:54:28,"Hello, Would you guys please help me out with the MF and RV for a 2020 Accord Sport 1.5 and EX 1.5, 12K/36 in NY 10461? Thank you in advance. ",No
1,Honda,Honda Accord,1145,Michaell,Moderator,219539,2020-11-07,03:54:45,"joeycole said:Hello, Would you guys please help me out with the MF and RV for a 2020 Accord Sport 1.5 and EX 1.5, 12K/36 in NY 10461? Thank you in advance..00049 and 58% / 56% for Sport / EXNo incentives ",Yes
1,Honda,Honda Accord,1146,bgizzle714,Member,3,2020-11-07,18:32:38,"May I please get the MF and Residual on a 2020 Accord sport 2.0? Also any incentives, if any. Zip 92648, thanks.36/12k lease ",No
1,Honda,Honda Accord,1147,kyfdx,Moderator,217095,2020-11-07,20:18:00,"bgizzle714 said:May I please get the MF and Residual on a 2020 Accord sport 2.0? Also any incentives, if any. Zip 92648, thanks.36/12k lease.00049 MF and 57% residual$500 incentive ",Yes
1,Honda,Honda Accord,1148,khadley2,Member,58,2020-11-08,07:44:11,Is current mf and rv the same for hybrid models? ,No
1,Honda,Honda Accord,1149,kyfdx,Moderator,217095,2020-11-08,13:32:08,khadley2 said:Is current mf and rv the same for hybrid models? Not exactly.. depends on trim ,Yes
1,Honda,Honda Accord,1150,khadley2,Member,58,2020-11-08,21:19:00,"Okay, can I get mf, rv and incentives for a hybrid touring in 95020? Thanks! ",No
1,Honda,Honda Accord,1151,kyfdx,Moderator,217095,2020-11-08,23:01:21,"khadley2 said:Okay, can I get mf, rv and incentives for a hybrid touring in 95020? Thanks!36/15.00049 MF and 51% residual$500 incentive ",Yes
1,Honda,Honda Accord,1152,Michaell,Moderator,219539,2020-11-08,23:34:48,"khadley2 said:Okay, can I get mf, rv and incentives for a hybrid touring in 95020? Thanks!36/15.00049 and 51%$500 incentive ",Yes
1,Honda,Honda Accord,1153,ToonArmy,Member,9,2020-11-10,16:16:03,Please provide the RV/MF and incentives for 2020 Honda Accord EX-L 2.0 and Touring 2.0 36/10k for 08520 Thank you my apologies ,No
1,Honda,Honda Accord,1154,kyfdx,Moderator,217095,2020-11-10,16:48:31,ToonArmy said:Please provide the RV/MF and incentives for 2020 Honda Accord XLE 2.0 and Touring 2.0 36/10k for 08520 Thank youXLE? ,Yes
1,Honda,Honda Accord,1155,ToonArmy,Member,9,2020-11-11,03:27:13,Please provide the RV/MF and incentives for 2020 Honda Accord EX-L 2.0 and Touring 2.0 36/10k for 08520 Thank you my apologies ,No
1,Honda,Honda Accord,1156,Michaell,Moderator,219539,2020-11-11,05:07:06,ToonArmy said:Please provide the RV/MF and incentives for 2020 Honda Accord EX-L 2.0 and Touring 2.0 36/10k for 08520 Thank you my apologies.00049 and 56% / 57% for EX-L / Touring$500 incentive ,Yes
1,Honda,Honda Accord,1157,Cars1105,Member,19,2020-11-11,17:09:18,"Good morning guys!Can I get MF, Incentives, and Residual on the 2020 Accord Hybrid Base, EX. 36/12 Zip code 89146? Thanks for the info! ",No
1,Honda,Honda Accord,1158,kyfdx,Moderator,217095,2020-11-11,18:15:15,"Cars1105 said:Good morning guys!Can I get MF, Incentives, and Residual on the 2020 Accord Hybrid Base, EX. 36/12 Zip code 89146? Thanks for the info!.00049 MF57%/56% residual for Base/EX$500 incentive ",Yes
1,Honda,Honda Accord,1159,KurtT2020,Member,3,2020-11-11,18:24:32,can i get numbers for 2020 1.5 sport/ 2.0 sport 36/10..36/12 (if different) 97140 ,No
1,Honda,Honda Accord,1160,kyfdx,Moderator,217095,2020-11-11,18:40:56,KurtT2020 said:can i get numbers for 2020 1.5 sport/ 2.0 sport 36/10..36/12 (if different) 9714036/12.00049 MF58%/57% residual for 1.5/2.0 ,Yes
1,Honda,Honda Accord,1161,brimas,Member,46,2020-11-12,03:57:41,Do you have numbers for exl and touring in 12590? 36/12 ,No
1,Honda,Honda Accord,1162,Michaell,Moderator,219539,2020-11-12,04:19:09,brimas said:Do you have numbers for exl and touring in 12590? 36/12EX-L - 1.5T or 2.0T? ,Yes
1,Honda,Honda Accord,1163,LSPA,Member,5,2020-11-12,06:34:41," Hi! Can I get MF, residual, incentives for 2020 Honda Accord LX 1.5T for Zip 90046? Thanks ",No
1,Honda,Honda Accord,1164,Michaell,Moderator,219539,2020-11-12,06:40:59,"LSPA said:Hi! Can I get MF, residual, incentives for 2020 Honda Accord LX 1.5T for Zip 90046? Thanks 36/15.00049 and 55%No incentives ",Yes
1,Honda,Honda Accord,1165,brimas,Member,46,2020-11-12,16:23:25,Michaell said: brimas said:Do you have numbers for exl and touring in 12590? 36/12EX-L - 1.5T or 2.0T?2.0T ,Yes
1,Honda,Honda Accord,1166,kyfdx,Moderator,217095,2020-11-12,16:56:13,brimas said: Michaell said: brimas said:Do you have numbers for exl and touring in 12590? 36/12EX-L - 1.5T or 2.0T?2.0T.00049 MF$500 incentive55%/56% residual for EXL/Touring ,Yes
1,Honda,Honda Accord,1167,RuttedTrain,Member,81,2020-11-13,15:39:29,"Can I get the numbers on an Accord EX FWD? 1.5T, 36/12, zip 29072 ",No
1,Honda,Honda Accord,1168,kyfdx,Moderator,217095,2020-11-13,19:56:12,"RuttedTrain said:Can I get the numbers on an Accord EX FWD? 1.5T, 36/12, zip 29072.00049 MF and 56% residual ",Yes
1,Honda,Honda Accord,1169,Honda1313,Member,1,2020-11-15,01:13:28,"Hi, Can I get numbers for 2020 1.5 sport 36/10..11204 ",No
1,Honda,Honda Accord,1170,Michaell,Moderator,219539,2020-11-15,01:16:52,"Honda1313 said:Hi, Can I get numbers for 2020 1.5 sport 36/10..11204.00049 and 59%$500 incentive ",Yes
1,Honda,Honda Accord,1171,Dtrain12,Member,4,2020-11-15,03:13:11,"Hi can I please have mf, residual, and incentives for a 2020 Accord Touring 2.0T && Accord HYBRID Touring with 12k / 36m 10952 ",No
1,Honda,Honda Accord,1172,Michaell,Moderator,219539,2020-11-15,04:18:58,"Dtrain12 said:Hi can I please have mf, residual, and incentives for a 2020 Accord Touring 2.0T && Accord HYBRID Touring with 12k / 36m 10952.00049 MF$500 incentiveGas - 56%Hyb - 53% ",Yes
1,Honda,Honda Accord,1173,Chad2586,Member,51,2020-11-16,18:42:21,"I'm being quoted 566-576, on 36/12k lease .00515 money factor. I don't have the best credit so maybe this is why the rate is so high? Zip 27028Sale price is 29974OTD 31819.942021 Honda Accord Sport 2.0 ",No
1,Honda,Honda Accord,1174,Michaell,Moderator,219539,2020-11-16,20:34:56,"Chad2586 said:I'm being quoted 566-576, on 36/12k lease .00515 money factor. I don't have the best credit so maybe this is why the rate is so high? Zip 27028Sale price is 29974OTD 31819.942021 Honda Accord Sport 2.0Do you know your actual credit score?I'd look for something less expensive, frankly. ",Yes
1,Honda,Honda Accord,1175,Chad2586,Member,51,2020-11-16,20:59:22,"Michaell said: Chad2586 said:I'm being quoted 566-576, on 36/12k lease .00515 money factor. I don't have the best credit so maybe this is why the rate is so high? Zip 27028Sale price is 29974OTD 31819.942021 Honda Accord Sport 2.0Do you know your actual credit score?I'd look for something less expensive, frankly.Yeah equifax is like 620 ",Yes
1,Honda,Honda Accord,1176,Michaell,Moderator,219539,2020-11-16,22:31:45,"Chad2586 said: Michaell said: Chad2586 said:I'm being quoted 566-576, on 36/12k lease .00515 money factor. I don't have the best credit so maybe this is why the rate is so high? Zip 27028Sale price is 29974OTD 31819.942021 Honda Accord Sport 2.0Do you know your actual credit score?I'd look for something less expensive, frankly.Yeah equifax is like 620The base MF for that score is .00083.Shop another dealer. ",Yes
1,Honda,Honda Accord,1177,Chad2586,Member,51,2020-11-17,01:46:56,"Yeah equifax is like 620The base MF for that score is .00083.Shop another dealer.I'm going to another dealer tomorrow, they are giving me the 0.00083 rate on a 2020 Sport 2.0  ",No
1,Honda,Honda Accord,1178,Michaell,Moderator,219539,2020-11-17,02:27:33,"Chad2586 said:Yeah equifax is like 620The base MF for that score is .00083.Shop another dealer.I'm going to another dealer tomorrow, they are giving me the 0.00083 rate on a 2020 Sport 2.0That should lower your payment considerably. ",Yes
1,Honda,Honda Accord,1179,JBBWaterville,Member,16,2020-11-17,02:31:04,"May I please have lease info on the Accord EX-L Hybrid, EX Hybrid, & Hybrid in 43566?36/12 and 48/12 if available. ",No
1,Honda,Honda Accord,1180,Michaell,Moderator,219539,2020-11-17,02:32:54,"JBBWaterville said:May I please have lease info on the Accord EX-L Hybrid, EX Hybrid, & Hybrid in 43566?36/12 and 48/12 if available. 36/12.00049 and 54% / 56% / 57%$500 incentive ",Yes
1,Honda,Honda Accord,1181,Chad2586,Member,51,2020-11-17,13:50:51,"Michaell said: Chad2586 said:Yeah equifax is like 620The base MF for that score is .00083.Shop another dealer.I'm going to another dealer tomorrow, they are giving me the 0.00083 rate on a 2020 Sport 2.0That should lower your payment considerably.yes like a $110 less, thanks for you help. ",Yes
1,Honda,Honda Accord,1182,kyfdx,Moderator,217095,2020-11-17,16:52:23,"Chad2586 said: Michaell said: Chad2586 said:Yeah equifax is like 620The base MF for that score is .00083.Shop another dealer.I'm going to another dealer tomorrow, they are giving me the 0.00083 rate on a 2020 Sport 2.0That should lower your payment considerably.yes like a $110 less, thanks for you help.Good luck! ",Yes
1,Honda,Honda Accord,1183,roymunson,Member,1,2020-11-18,03:37:32,"Hi there! May I please get the MF, residual and incentives for a 2020 Honda Accord Sport 2.0. 12k/36mos ZIP 80112? ",No
1,Honda,Honda Accord,1184,Michaell,Moderator,219539,2020-11-18,06:47:32,"roymunson said:Hi there! May I please get the MF, residual and incentives for a 2020 Honda Accord Sport 2.0. 12k/36mos ZIP 80112?.00049 and 57%$500 incentive ",Yes
1,Honda,Honda Accord,1185,dizman7,Member,53,2020-11-18,16:46:10,"Hello can I get the MF, RV and any incentives for a 2020 Accord Sport 2.0t on a 36/12k lease in zip code 85383?Thank you! ",No
1,Honda,Honda Accord,1186,kyfdx,Moderator,217095,2020-11-18,16:56:22,"dizman7 said:Hello can I get the MF, RV and any incentives for a 2020 Accord Sport 2.0t on a 36/12k lease in zip code 85383?Thank you! .00049 MF and 57% residual$500 incentive ",Yes
1,Honda,Honda Accord,1187,dizman7,Member,53,2020-11-18,19:04:40,"One more, can I get the MF, RV and any incentives for a 2020 Accord Sport 1.5 on a 36/12k lease in zip code 85383?Thank you! ",No
1,Honda,Honda Accord,1188,kyfdx,Moderator,217095,2020-11-18,19:37:44,"dizman7 said:One more, can I get the MF, RV and any incentives for a 2020 Accord Sport 1.5 on a 36/12k lease in zip code 85383?Thank you!58% residual ",Yes
1,Honda,Honda Accord,1189,proteus,Member,5,2020-11-21,17:03:30,"What is MF, Residual, and incentives/rebates for 2020 Honda Accord EX-L in 98382? That's for 36 months and for 10K and 12K per year. Thank you! ",No
1,Honda,Honda Accord,1190,Michaell,Moderator,219539,2020-11-21,17:11:17,"proteus said:What is MF, Residual, and incentives/rebates for 2020 Honda Accord EX-L in 98382? That's for 36 months and for 10K and 12K per year. Thank you!1.5T or 2.0T? ",Yes
1,Honda,Honda Accord,1191,proteus,Member,5,2020-11-21,17:12:35,1.5T ,No
1,Honda,Honda Accord,1192,Michaell,Moderator,219539,2020-11-21,17:20:58,"proteus said:What is MF, Residual, and incentives/rebates for 2020 Honda Accord EX-L in 98382? That's for 36 months and for 10K and 12K per year. Thank you!proteus said:1.5T36/12.00049 and 56%$500 incentive ",Yes
1,Honda,Honda Accord,1193,JBBWaterville,Member,16,2020-11-23,19:25:30,May I please have lease info on the Accord EX-L Hybrid & EX Hybrid in 43566?36/12. ,No
1,Honda,Honda Accord,1194,kyfdx,Moderator,217095,2020-11-23,21:00:02,JBBWaterville said:May I please have lease info on the Accord EX-L Hybrid & EX Hybrid in 43566?36/12..00049 MF$500 incentive56%/54% residual for EX/EXL ,Yes
1,Honda,Honda Accord,1195,ff3207,Member,77,2020-11-25,16:13:54,"MF, RV, incentives on an 2020 Accord Sport 2.0. 24 mo/12K and 36mo/12, zip 34771. Thanks in advance ",No
1,Honda,Honda Accord,1196,Michaell,Moderator,219539,2020-11-25,16:20:06,"ff3207 said:MF, RV, incentives on an 2020 Accord Sport 2.0. 24 mo/12K and 36mo/12, zip 34771. Thanks in advance .00049 and 63% / 57%$500 incentive  ",Yes
1,Honda,Honda Accord,1197,ff3207,Member,77,2020-11-25,16:26:43,Is the incentive on top of the existing loyalty incentive? ,No
1,Honda,Honda Accord,1198,Michaell,Moderator,219539,2020-11-25,16:27:50,ff3207 said:Is the incentive on top of the existing loyalty incentive? Yes ,Yes
1,Honda,Honda Accord,1199,JBBWaterville,Member,16,2020-11-25,17:21:43, May I please have lease info on the Accord EX-L & EX in 43566?36/12 & 36/10. ,No
1,Honda,Honda Accord,1200,Michaell,Moderator,219539,2020-11-25,17:52:52,JBBWaterville said:May I please have lease info on the Accord EX-L & EX in 43566?36/12 & 36/10.EX-L - 1.5T or 2.0T? ,Yes
1,Honda,Honda Accord,1201,cowbawx,Member,68,2020-11-26,01:56:35,"Please provide the RV/MF and incentives for 2020 Honda Accord Touring 2.0, 36/10k and 36/12k for 11590. Also, do you have the same information for the 2021 Honda Accord Touring 2.0? Thank you!  ",No
1,Honda,Honda Accord,1202,Michaell,Moderator,219539,2020-11-26,02:05:33,"cowbawx said: Please provide the RV/MF and incentives for 2020 Honda Accord Touring 2.0, 36/10k and 36/12k for 11590. Also, do you have the same information for the 2021 Honda Accord Touring 2.0? Thank you! 202036/12.00049 and 56%$500 incentive2021 Accord lease thread is here:https://forums.edmunds.com/discussion/63938/honda/accord/2021-honda-accord-lease-deals-and-prices/p1?new=1 ",Yes
1,Honda,Honda Accord,1203,cowbawx,Member,68,2020-11-26,02:07:53,Thanks for the quick response! I am paying about $425 a month now for a 2018 accord 1.5.... do you you think it would be cheaper if i got the 2021 2.0 ? Or what price am i looking at about exactly for 2020 or 2021? ,No
1,Honda,Honda Accord,1204,Michaell,Moderator,219539,2020-11-26,02:30:12,cowbawx said:Thanks for the quick response! I am paying about $425 a month now for a 2018 accord 1.5.... do you you think it would be cheaper if i got the 2021 2.0 ? Or what price am i looking at about exactly for 2020 or 2021?Can't help you with pricing; Edmunds has a tool available:https://www.edmunds.com/new-cars/Probably get a better deal on a 2020. ,Yes
